alien,1,2,2,1,2016,5,3,10,2,37.033
alien,2,2,2,1,2016,5,3,10,2,44.187
alien,3,2,2,1,2016,5,3,10,2,55.441
alien,4,2,2,1,2016,5,3,10,13,53.716
foster,5,2,1,1,2016,5,3,10,14,19.158
alien,6,2,2,1,2016,5,3,10,14,25.343
alien,8,2,2,1,2016,5,3,10,14,29.682
foster,9,2,1,1,2016,5,3,10,14,33.484
alien,10,2,2,1,2016,5,3,10,14,47.019
alien,11,2,2,1,2016,5,3,10,14,51.653
alien,13,2,2,1,2016,5,3,10,14,56.354
foster,15,2,1,1,2016,5,3,10,15,0.86
alien,16,2,2,1,2016,5,3,10,15,6.386
foster,17,2,1,1,2016,5,3,10,15,11.067
alien,18,2,2,1,2016,5,3,10,15,15.902
foster,19,2,1,1,2016,5,3,10,15,19.318
alien,20,2,2,1,2016,5,3,10,15,23.023
alien,21,2,2,1,2016,5,3,10,15,26.539
alien,23,2,2,1,2016,5,3,10,15,30.123
alien,24,2,2,1,2016,5,3,10,15,37.811
alien,25,2,2,1,2016,5,3,10,15,41.954
foster,26,2,1,1,2016,5,3,10,15,46.235
alien,27,2,2,1,2016,5,3,10,15,56.427
alien,28,2,2,1,2016,5,3,10,18,24.236
foster,29,2,1,1,2016,5,3,10,18,27.354
foster,30,2,1,1,2016,5,3,10,18,32.033
foster,32,2,1,1,2016,5,3,10,18,37.461
foster,33,2,1,1,2016,5,3,10,18,41.505
alien,35,2,2,1,2016,5,3,10,18,45.205
alien,36,2,2,1,2016,5,3,10,18,49.384
foster,38,2,1,1,2016,5,3,10,18,55.766
alien,39,2,2,1,2016,5,3,10,18,58.901
foster,40,2,1,1,2016,5,3,10,19,2.543
alien,41,2,2,1,2016,5,3,10,19,12.86
alien,43,2,2,1,2016,5,3,10,19,17.056
alien,44,2,2,1,2016,5,3,10,19,28.564
foster,45,2,1,1,2016,5,3,10,19,33.336
alien,46,2,2,1,2016,5,3,10,29,14.528
foster,47,2,1,1,2016,5,3,10,29,18.189
foster,49,2,1,1,2016,5,3,10,29,21.69
alien,50,2,2,1,2016,5,3,10,29,25.471
alien,51,2,2,1,2016,5,3,10,29,28.64
foster,52,2,1,1,2016,5,3,10,29,33.06
alien,53,2,2,1,2016,5,3,10,29,36.668
foster,56,2,1,1,2016,5,3,10,29,46.561
foster,57,1,1,1,2016,5,3,10,38,59.159
alien,58,2,2,1,2016,5,3,10,54,49.518
foster,59,2,1,1,2016,5,3,10,54,58.43
foster,60,2,1,1,2016,5,3,10,55,2.556
foster,61,2,1,1,2016,5,3,10,55,6.815
alien,62,2,2,1,2016,5,3,10,55,10.953
foster,63,2,1,1,2016,5,3,10,55,14.819
foster,64,2,1,1,2016,5,3,10,55,21.688
foster,66,2,1,1,2016,5,3,10,55,25.738
foster,67,2,1,1,2016,5,3,10,55,36.724
foster,68,2,1,1,2016,5,3,10,55,39.936
foster,69,2,1,1,2016,5,3,10,55,43.707
foster,70,2,1,1,2016,5,3,10,55,48.058
foster,71,2,1,1,2016,5,3,10,55,51.513
foster,73,2,1,1,2016,5,3,10,55,56.81
